state_name,county_entity_name,census_tract_2020_number_fips_code,tract_type
Pennsylvania,Allegheny County,42003458002,"Mine closure, Directly adjoining"
Pennsylvania,Allegheny County,42003459101,Directly adjoining
Pennsylvania,Allegheny County,42003459102,Mine closure
Pennsylvania,Allegheny County,42003459201,Directly adjoining
Pennsylvania,Allegheny County,42003460001,Directly adjoining
Pennsylvania,Allegheny County,42003460002,Directly adjoining
Pennsylvania,Allegheny County,42003468800,Directly adjoining
Pennsylvania,Allegheny County,42003470300,Directly adjoining
Pennsylvania,Allegheny County,42003470400,Directly adjoining
Pennsylvania,Allegheny County,42003470600,Directly adjoining
Pennsylvania,Allegheny County,42003471000,Directly adjoining
Pennsylvania,Allegheny County,42003475304,Directly adjoining
Pennsylvania,Allegheny County,42003475401,Directly adjoining
Pennsylvania,Allegheny County,42003475402,Directly adjoining
Pennsylvania,Allegheny County,42003480101,Directly adjoining
Pennsylvania,Allegheny County,42003480102,Directly adjoining
Pennsylvania,Allegheny County,42003489001,Directly adjoining
Pennsylvania,Allegheny County,42003489002,Directly adjoining
Pennsylvania,Allegheny County,42003490002,Directly adjoining
Pennsylvania,Allegheny County,42003490003,"Mine closure, Directly adjoining"
Pennsylvania,Allegheny County,42003490004,Directly adjoining
Pennsylvania,Allegheny County,42003491101,"Mine closure, Directly adjoining"
Pennsylvania,Allegheny County,42003491200,Directly adjoining
Pennsylvania,Allegheny County,42003494000,Directly adjoining
Pennsylvania,Allegheny County,42003495000,"Mine closure, Directly adjoining"
Pennsylvania,Allegheny County,42003496101,Directly adjoining
Pennsylvania,Allegheny County,42003496102,Directly adjoining
Pennsylvania,Allegheny County,42003496200,Directly adjoining
Pennsylvania,Allegheny County,42003525200,Directly adjoining
Pennsylvania,Allegheny County,42003525300,Directly adjoining
Pennsylvania,Allegheny County,42003526101,Directly adjoining
Pennsylvania,Allegheny County,42003526102,Mine closure
Pennsylvania,Allegheny County,42003526201,Directly adjoining
Pennsylvania,Allegheny County,42003526202,Directly adjoining
Pennsylvania,Allegheny County,42003526301,Directly adjoining
Pennsylvania,Allegheny County,42003564000,Directly adjoining
Pennsylvania,Allegheny County,42003564500,Directly adjoining
Pennsylvania,Armstrong County,42005950100,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950200,"Mine closure, Generating unit retirement,
Directly adjoining"
Pennsylvania,Armstrong County,42005950300,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950400,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950500,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950600,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950700,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950800,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005950900,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005951000,Directly adjoining
Pennsylvania,Armstrong County,42005951100,Directly adjoining
Pennsylvania,Armstrong County,42005951200,Directly adjoining
Pennsylvania,Armstrong County,42005951300,Directly adjoining
Pennsylvania,Armstrong County,42005951400,Directly adjoining
Pennsylvania,Armstrong County,42005951500,Directly adjoining
Pennsylvania,Armstrong County,42005951600,"Mine closure, Directly adjoining"
Pennsylvania,Armstrong County,42005951700,"Mine closure, Directly adjoining"
Pennsylvania,Beaver County,42007600601,Directly adjoining
Pennsylvania,Beaver County,42007600602,Directly adjoining
Pennsylvania,Beaver County,42007602300,Directly adjoining
Pennsylvania,Beaver County,42007602400,Directly adjoining
Pennsylvania,Beaver County,42007602500,Directly adjoining
Pennsylvania,Beaver County,42007602701,Directly adjoining
Pennsylvania,Beaver County,42007602702,Directly adjoining
Pennsylvania,Beaver County,42007602800,Directly adjoining
Pennsylvania,Beaver County,42007602900,"Generating unit retirement, Directly
adjoining"
Pennsylvania,Beaver County,42007603000,Directly adjoining
Pennsylvania,Beaver County,42007603202,Directly adjoining
Pennsylvania,Beaver County,42007603300,Directly adjoining
Pennsylvania,Beaver County,42007603400,Directly adjoining
Pennsylvania,Beaver County,42007605002,Directly adjoining
Pennsylvania,Beaver County,42007605300,Directly adjoining
Pennsylvania,Beaver County,42007605500,"Generating unit retirement, Directly
adjoining"
Pennsylvania,Bedford County,42009960100,Directly adjoining
Pennsylvania,Bedford County,42009960200,Directly adjoining
Pennsylvania,Bedford County,42009960300,Directly adjoining
Pennsylvania,Bedford County,42009960400,Directly adjoining
Pennsylvania,Bedford County,42009960500,"Mine closure, Directly adjoining"
Pennsylvania,Bedford County,42009960600,Directly adjoining
Pennsylvania,Bedford County,42009960900,Directly adjoining
Pennsylvania,Bedford County,42009961001,Directly adjoining
Pennsylvania,Bedford County,42009961100,Directly adjoining
Pennsylvania,Berks County,42011002002,Directly adjoining
Pennsylvania,Berks County,42011002100,Directly adjoining
Pennsylvania,Berks County,42011002200,Directly adjoining
Pennsylvania,Berks County,42011002900,Directly adjoining
Pennsylvania,Berks County,42011010100,Directly adjoining
Pennsylvania,Berks County,42011011300,Directly adjoining
Pennsylvania,Berks County,42011011601,Directly adjoining
Pennsylvania,Berks County,42011011602,Directly adjoining
Pennsylvania,Berks County,42011011603,Generating unit retirement
Pennsylvania,Berks County,42011011702,Directly adjoining
Pennsylvania,Berks County,42011011704,Directly adjoining
Pennsylvania,Berks County,42011011705,Directly adjoining
Pennsylvania,Berks County,42011012003,Directly adjoining
Pennsylvania,Berks County,42011012200,Directly adjoining
Pennsylvania,Blair County,42013010101,"Generating unit retirement, Directly
adjoining"
Pennsylvania,Blair County,42013010102,Directly adjoining
Pennsylvania,Blair County,42013010103,Directly adjoining
Pennsylvania,Blair County,42013010403,Directly adjoining
Pennsylvania,Blair County,42013010404,Directly adjoining
Pennsylvania,Blair County,42013010500,Directly adjoining
Pennsylvania,Blair County,42013010701,Generating unit retirement
Pennsylvania,Blair County,42013010702,Directly adjoining
Pennsylvania,Blair County,42013010800,Directly adjoining
Pennsylvania,Blair County,42013011001,Directly adjoining
Pennsylvania,Blair County,42013011300,Directly adjoining
Pennsylvania,Blair County,42013011600,Directly adjoining
Pennsylvania,Blair County,42013100700,Directly adjoining
Pennsylvania,Blair County,42013100800,Directly adjoining
Pennsylvania,Blair County,42013100900,Directly adjoining
Pennsylvania,Blair County,42013101700,Directly adjoining
Pennsylvania,Blair County,42013101800,Directly adjoining
Pennsylvania,Bradford County,42015951200,Directly adjoining
Pennsylvania,Bradford County,42015951300,Directly adjoining
Pennsylvania,Bucks County,42017980000,Directly adjoining
Pennsylvania,Butler County,42019902600,Directly adjoining
Pennsylvania,Butler County,42019902900,Directly adjoining
Pennsylvania,Butler County,42019903100,Directly adjoining
Pennsylvania,Butler County,42019910100,"Mine closure, Directly adjoining"
Pennsylvania,Butler County,42019910200,"Mine closure, Directly adjoining"
Pennsylvania,Butler County,42019910301,Directly adjoining
Pennsylvania,Butler County,42019910302,Directly adjoining
Pennsylvania,Butler County,42019910600,"Mine closure, Directly adjoining"
Pennsylvania,Butler County,42019910700,Directly adjoining
Pennsylvania,Butler County,42019910800,Directly adjoining
Pennsylvania,Butler County,42019911000,Directly adjoining
Pennsylvania,Butler County,42019911200,Mine closure
Pennsylvania,Butler County,42019911300,Directly adjoining
Pennsylvania,Butler County,42019911400,Directly adjoining
Pennsylvania,Butler County,42019911501,Directly adjoining
Pennsylvania,Butler County,42019911600,Directly adjoining
Pennsylvania,Cambria County,42021000100,Directly adjoining
Pennsylvania,Cambria County,42021000300,Directly adjoining
Pennsylvania,Cambria County,42021000500,Directly adjoining
Pennsylvania,Cambria County,42021010100,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021010200,Directly adjoining
Pennsylvania,Cambria County,42021010300,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021010500,Directly adjoining
Pennsylvania,Cambria County,42021010700,Directly adjoining
Pennsylvania,Cambria County,42021010801,Directly adjoining
Pennsylvania,Cambria County,42021011100,Directly adjoining
Pennsylvania,Cambria County,42021011400,Directly adjoining
Pennsylvania,Cambria County,42021011500,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021011600,Directly adjoining
Pennsylvania,Cambria County,42021011700,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021011800,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021011900,Directly adjoining
Pennsylvania,Cambria County,42021012000,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021012100,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021012200,Directly adjoining
Pennsylvania,Cambria County,42021012300,Directly adjoining
Pennsylvania,Cambria County,42021012400,Directly adjoining
Pennsylvania,Cambria County,42021012500,"Generating unit retirement, Directly
adjoining"
Pennsylvania,Cambria County,42021012600,Directly adjoining
Pennsylvania,Cambria County,42021012700,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021012800,Directly adjoining
Pennsylvania,Cambria County,42021012900,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021013000,Directly adjoining
Pennsylvania,Cambria County,42021013100,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021013200,Directly adjoining
Pennsylvania,Cambria County,42021013300,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021013400,Directly adjoining
Pennsylvania,Cambria County,42021013500,"Mine closure, Directly adjoining"
Pennsylvania,Cambria County,42021013600,Directly adjoining
Pennsylvania,Cambria County,42021013700,Directly adjoining
Pennsylvania,Cameron County,42023960100,Directly adjoining
Pennsylvania,Cameron County,42023960200,"Mine closure, Directly adjoining"
Pennsylvania,Carbon County,42025020102,Directly adjoining
Pennsylvania,Carbon County,42025020106,Directly adjoining
Pennsylvania,Carbon County,42025020201,Directly adjoining
Pennsylvania,Carbon County,42025020202,Directly adjoining
Pennsylvania,Carbon County,42025020301,Directly adjoining
Pennsylvania,Carbon County,42025020302,Mine closure
Pennsylvania,Carbon County,42025020400,Directly adjoining
Pennsylvania,Carbon County,42025020501,Directly adjoining
Pennsylvania,Centre County,42027010100,Directly adjoining
Pennsylvania,Centre County,42027010200,"Mine closure, Directly adjoining"
Pennsylvania,Centre County,42027010300,Directly adjoining
Pennsylvania,Centre County,42027010400,"Mine closure, Directly adjoining"
Pennsylvania,Centre County,42027010500,Directly adjoining
Pennsylvania,Centre County,42027010600,Directly adjoining
Pennsylvania,Centre County,42027011504,Directly adjoining
Pennsylvania,Centre County,42027011600,Directly adjoining
Pennsylvania,Centre County,42027012100,Directly adjoining
Pennsylvania,Centre County,42027012200,Generating unit retirement
Pennsylvania,Centre County,42027012300,Directly adjoining
Pennsylvania,Centre County,42027012400,Directly adjoining
Pennsylvania,Centre County,42027012500,Directly adjoining
Pennsylvania,Chester County,42029300502,Directly adjoining
Pennsylvania,Chester County,42029300600,Directly adjoining
Pennsylvania,Chester County,42029300800,Directly adjoining
Pennsylvania,Chester County,42029301001,Directly adjoining
Pennsylvania,Chester County,42029301002,Generating unit retirement
Pennsylvania,Chester County,42029301100,Directly adjoining
Pennsylvania,Chester County,42029311000,Directly adjoining
Pennsylvania,Clarion County,42031160101,Directly adjoining
Pennsylvania,Clarion County,42031160103,Directly adjoining
Pennsylvania,Clarion County,42031160104,Directly adjoining
Pennsylvania,Clarion County,42031160201,Directly adjoining
Pennsylvania,Clarion County,42031160202,"Mine closure, Directly adjoining"
Pennsylvania,Clarion County,42031160300,"Mine closure, Directly adjoining"
Pennsylvania,Clarion County,42031160400,Directly adjoining
Pennsylvania,Clarion County,42031160500,"Mine closure, Generating unit retirement,
Directly adjoining"
Pennsylvania,Clarion County,42031160600,Directly adjoining
Pennsylvania,Clarion County,42031160701,Directly adjoining
Pennsylvania,Clarion County,42031160702,"Mine closure, Directly adjoining"
Pennsylvania,Clarion County,42031160800,Directly adjoining
Pennsylvania,Clarion County,42031160900,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330100,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330200,Directly adjoining
Pennsylvania,Clearfield County,42033330300,Directly adjoining
Pennsylvania,Clearfield County,42033330400,Directly adjoining
Pennsylvania,Clearfield County,42033330500,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330600,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330700,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330800,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033330900,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033331000,"Mine closure, Directly adjoining"
Pennsylvania,Clearfield County,42033331100,Directly adjoining
Pennsylvania,Clearfield County,42033331200,Directly adjoining
